id,title,fancy_title,slug,posts_count,reply_count,highest_post_number,image_url,created_at,last_posted_at,bumped,bumped_at,archetype,unseen,pinned,unpinned,excerpt,visible,closed,archived,bookmarked,liked,views,like_count,has_summary,last_poster_username,category_id,pinned_globally,featured_link,has_accepted_answer,posters
55685,GPU will crash when run multi threads by libtorch,GPU will crash when run multi threads by libtorch,gpu-will-crash-when-run-multi-threads-by-libtorch,2,0,2,https://discuss.pytorch.org/uploads/default/original/2X/f/f663bc23615ddc7ec4945c91ccfd787341ec3f84.png,2019-09-11T09:37:31.868Z,2020-01-06T11:42:20.584Z,True,2020-01-06T11:42:20.584Z,regular,False,False,,,True,False,False,,,274,0,False,AlbertVan,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 19030, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 26260, 'primary_group_id': None}]"
65778,Using libtorch and pcl causing segmentation fault,Using libtorch and pcl causing segmentation fault,using-libtorch-and-pcl-causing-segmentation-fault,1,0,1,,2020-01-05T02:45:24.078Z,2020-01-05T02:45:24.130Z,True,2020-01-05T02:56:53.653Z,regular,False,False,,,True,False,False,,,120,0,False,harishkool,11,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 21660, 'primary_group_id': None}]"
65777,Optimize CUDA kernel,Optimize CUDA kernel,optimize-cuda-kernel,1,0,1,,2020-01-05T00:42:28.605Z,2020-01-05T00:42:28.659Z,True,2020-01-05T01:59:44.335Z,regular,False,False,,,True,False,False,,,111,0,False,billiout,11,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 24793, 'primary_group_id': None}]"
65762,How to modify the internal calculation process of LSTM in pytorch-v1.1.0?,How to modify the internal calculation process of LSTM in pytorch-v1.1.0?,how-to-modify-the-internal-calculation-process-of-lstm-in-pytorch-v1-1-0,1,0,1,,2020-01-04T19:21:10.166Z,2020-01-04T19:21:10.241Z,True,2020-01-04T19:21:10.241Z,regular,False,False,,,True,False,False,,,78,0,False,zwd2016,11,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 26203, 'primary_group_id': None}]"
47701,Libtorch C++ convert a Tensor to cv:Mat (single channel,Libtorch C++ convert a Tensor to cv:Mat (single channel,libtorch-c-convert-a-tensor-to-cv-mat-single-channel,10,7,10,,2019-06-12T07:17:53.528Z,2020-01-02T11:18:24.510Z,True,2020-01-02T11:18:24.510Z,regular,False,False,,,True,False,False,,,3890,12,False,dambo,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 1537, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 5175, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 20122, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 22428, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 9368, 'primary_group_id': None}]"
61461,C++ time_sequence_prediction.py Slow,C++ time_sequence_prediction.py Slow,c-time-sequence-prediction-py-slow,3,0,3,,2019-11-19T08:47:50.382Z,2020-01-02T09:08:35.543Z,True,2020-01-02T09:08:35.543Z,regular,False,False,,,True,False,False,,,193,0,False,fulltopic,11,False,,True,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 19666, 'primary_group_id': None}]"
64674,Conan Build for Libtorch,Conan Build for Libtorch,conan-build-for-libtorch,2,0,2,,2019-12-20T22:02:28.759Z,2019-12-31T14:01:10.432Z,True,2019-12-31T14:01:10.432Z,regular,False,False,,,True,False,False,,,343,1,False,forwardmeasure,11,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 25794, 'primary_group_id': None}]"
59957,Working Example of a Matlab-Libtorch Interface,Working Example of a Matlab-Libtorch Interface,working-example-of-a-matlab-libtorch-interface,2,0,2,,2019-11-04T14:24:34.153Z,2019-12-30T13:32:39.760Z,True,2019-12-30T13:32:39.760Z,regular,False,False,,,True,False,False,,,188,2,False,Papillon,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 5175, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14522, 'primary_group_id': None}]"
59091,"After the training, the model is saved and then loaded, and the accuracy is inconsistent","After the training, the model is saved and then loaded, and the accuracy is inconsistent",after-the-training-the-model-is-saved-and-then-loaded-and-the-accuracy-is-inconsistent,5,1,5,,2019-10-24T07:29:35.352Z,2019-12-30T00:54:19.523Z,True,2019-12-30T00:54:19.523Z,regular,False,False,,,True,False,False,,,146,1,False,xiaoliu_xiaoliu,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 20726, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 6225, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 23685, 'primary_group_id': None}]"
65243,Convert trained caffe model to torch c++,Convert trained caffe model to torch c++,convert-trained-caffe-model-to-torch-c,1,0,1,,2019-12-28T23:19:20.419Z,2019-12-28T23:19:20.475Z,True,2019-12-28T23:19:20.475Z,regular,False,False,,,True,False,False,,,113,0,False,amoakoRadjwan,11,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 26000, 'primary_group_id': None}]"
65179,How to create LSTMCell object in C++ API?,How to create LSTMCell object in C++ API?,how-to-create-lstmcell-object-in-c-api,1,0,1,,2019-12-27T19:52:55.984Z,2019-12-27T19:52:56.039Z,True,2019-12-28T07:35:06.672Z,regular,False,False,,,True,False,False,,,89,0,False,fulltopic,11,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 19666, 'primary_group_id': None}]"
40663,Compiling libtorch example: Visual Studio/CUDA integration problem,Compiling libtorch example: Visual Studio/CUDA integration problem,compiling-libtorch-example-visual-studio-cuda-integration-problem,5,1,5,,2019-03-22T22:29:23.765Z,2019-12-25T22:28:12.407Z,True,2019-12-25T22:28:12.407Z,regular,False,False,,,True,False,False,,,942,0,False,joaovbs96,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 6103, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 4802, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 25931, 'primary_group_id': None}]"
64549,how to pass trained weight to neural network module,how to pass trained weight to neural network module,how-to-pass-trained-weight-to-neural-network-module,3,1,3,,2019-12-19T14:53:11.359Z,2019-12-25T13:29:04.827Z,True,2019-12-25T13:29:04.827Z,regular,False,False,,,True,False,False,,,149,1,False,tsungruihon,11,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 25738, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 18015, 'primary_group_id': None}]"
64825,Batch inference processing not quicker in compiled model,Batch inference processing not quicker in compiled model,batch-inference-processing-not-quicker-in-compiled-model,2,0,2,,2019-12-23T14:31:46.912Z,2019-12-25T10:14:51.134Z,True,2019-12-25T10:14:51.134Z,regular,False,False,,,True,False,False,,,213,0,False,lbcv,11,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 25049, 'primary_group_id': None}]"
64856,Indexing along some of the dimensions with LongTensor in LibTorch,Indexing along some of the dimensions with LongTensor in LibTorch,indexing-along-some-of-the-dimensions-with-longtensor-in-libtorch,2,0,2,,2019-12-24T02:12:28.094Z,2019-12-24T02:58:18.332Z,True,2019-12-24T04:01:53.780Z,regular,False,False,,,True,False,False,,,123,0,False,mnicnc404,11,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 25869, 'primary_group_id': None}]"
64601,Force libtorch to use CUDA context,Force libtorch to use CUDA context,force-libtorch-to-use-cuda-context,7,4,7,,2019-12-20T08:48:06.749Z,2019-12-23T10:18:27.215Z,True,2019-12-23T10:18:27.215Z,regular,False,False,,,True,False,False,,,372,3,False,Nacho_Valladares,11,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 25767, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 211, 'primary_group_id': None}]"
64749,How can I get weak_intrusive_ptr from a raw pointer,How can I get weak_intrusive_ptr from a raw pointer,how-can-i-get-weak-intrusive-ptr-from-a-raw-pointer,2,0,2,,2019-12-22T04:47:35.096Z,2019-12-22T13:29:31.146Z,True,2019-12-22T13:29:31.146Z,regular,False,False,,,True,False,False,,,75,0,False,albanD,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 24334, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 211, 'primary_group_id': None}]"
64153,How to manually delete/free a tensor in ATen?,How to manually delete/free a tensor in ATen?,how-to-manually-delete-free-a-tensor-in-aten,5,3,5,,2019-12-16T05:44:46.545Z,2019-12-22T10:59:10.181Z,True,2019-12-22T10:59:10.181Z,regular,False,False,,,True,False,False,,,791,2,False,Charles-Xie,11,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 25601, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 616, 'primary_group_id': None}]"
64634,Range of a tensor in C++,Range of a tensor in C++,range-of-a-tensor-in-c,2,0,2,,2019-12-20T15:16:29.345Z,2019-12-20T15:32:44.055Z,True,2019-12-20T15:32:44.055Z,regular,False,False,,,True,False,False,,,134,0,False,21fa417e3fb06e56040c,11,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 25780, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 18015, 'primary_group_id': None}]"
64609,C++ frondend : at::Tensor const member functions,C++ frondend : at::Tensor const member functions,c-frondend-at-tensor-const-member-functions,1,0,1,,2019-12-20T09:52:43.829Z,2019-12-20T09:52:43.907Z,True,2019-12-20T09:52:43.907Z,regular,False,False,,,True,False,False,,,152,0,False,julien-mille,11,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 25770, 'primary_group_id': None}]"
62063,"Significant difference of performance between the extension that was compiled by g++ directly and that was built by ""python3 setup.py install""",Significant difference of performance between the extension that was compiled by g++ directly and that was built by &ldquo;python3 setup.py install&rdquo;,significant-difference-of-performance-between-the-extension-that-was-compiled-by-g-directly-and-that-was-built-by-python3-setup-py-install,7,4,7,,2019-11-25T05:52:13.005Z,2019-12-19T03:25:33.809Z,True,2019-12-19T03:25:33.809Z,regular,False,False,,,True,False,False,,,269,0,False,Max_xu,11,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 23302, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 211, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 5175, 'primary_group_id': None}]"
64314,"2 errors detected in the compilation of ""/tmp/tmpxft_00002bb6_00000000-6_asin_op.cpp1.ii""",2 errors detected in the compilation of &ldquo;/tmp/tmpxft_00002bb6_00000000-6_asin_op.cpp1.ii&rdquo;,2-errors-detected-in-the-compilation-of-tmp-tmpxft-00002bb6-00000000-6-asin-op-cpp1-ii,1,0,1,,2019-12-17T11:12:46.625Z,2019-12-17T11:12:46.726Z,True,2019-12-17T11:12:46.726Z,regular,False,False,,,True,False,False,,,355,0,False,jiapei100,11,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 131, 'primary_group_id': None}]"
64270,Equivalent of THCAtomics.cuh in c++ torch,Equivalent of THCAtomics.cuh in c++ torch,equivalent-of-thcatomics-cuh-in-c-torch,1,0,1,,2019-12-17T03:18:42.777Z,2019-12-17T03:18:42.829Z,True,2019-12-17T03:18:42.829Z,regular,False,False,,,True,False,False,,,76,0,False,palver7,11,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 25644, 'primary_group_id': None}]"
63512,Why Pytorch introduce Kernel(Processor) Mechanism?,Why Pytorch introduce Kernel(Processor) Mechanism?,why-pytorch-introduce-kernel-processor-mechanism,3,0,3,,2019-12-09T17:15:08.573Z,2019-12-17T02:54:50.272Z,True,2019-12-17T02:54:50.272Z,regular,False,False,,,True,False,False,,,131,0,False,fulltopic,11,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 19666, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 211, 'primary_group_id': None}]"
63796,Why the Processor (Functor) is Wrapped in a call function?,Why the Processor (Functor) is Wrapped in a call function?,why-the-processor-functor-is-wrapped-in-a-call-function,2,0,2,,2019-12-11T23:11:30.713Z,2019-12-17T02:54:14.474Z,True,2019-12-17T02:54:14.474Z,regular,False,False,,,True,False,False,,,123,0,False,fulltopic,11,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 19666, 'primary_group_id': None}]"
63949,"Please, look at the code and give me some advice","Please, look at the code and give me some advice",please-look-at-the-code-and-give-me-some-advice,2,1,2,,2019-12-13T08:59:15.986Z,2019-12-13T10:05:57.997Z,True,2019-12-15T10:55:24.593Z,regular,False,False,,,True,False,False,,,145,0,False,lsrk,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 18015, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 17666, 'primary_group_id': None}]"
63978,How to convert cv::Mat to torch::Tensor?,How to convert cv::Mat to torch::Tensor?,how-to-convert-cv-mat-to-torch-tensor,2,0,2,,2019-12-13T13:39:42.975Z,2019-12-13T14:32:08.823Z,True,2019-12-13T14:32:08.823Z,regular,False,False,,,True,False,False,,,163,0,False,21fa417e3fb06e56040c,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 18345, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 18015, 'primary_group_id': None}]"
63939,Libtorch how to generate random within 0-1?,Libtorch how to generate random within 0-1?,libtorch-how-to-generate-random-within-0-1,4,0,4,,2019-12-13T07:58:57.630Z,2019-12-13T08:57:35.451Z,True,2019-12-13T08:57:35.451Z,regular,False,False,,,True,False,False,,,412,1,False,LeviViana,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 1537, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 18015, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 5175, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 16109, 'primary_group_id': None}]"
62238,How to do backward() for each outputs seperately,How to do backward() for each outputs seperately,how-to-do-backward-for-each-outputs-seperately,15,9,15,,2019-11-26T15:26:33.639Z,2019-12-12T09:41:34.923Z,True,2019-12-12T09:41:34.923Z,regular,False,False,,,True,False,False,,,320,0,False,nourisaj,11,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 24855, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 211, 'primary_group_id': None}]"
63826,"Cannot convert ""at::Tensor"" to ""nc::Ndarray"" libtorch",Cannot convert &ldquo;at::Tensor&rdquo; to &ldquo;nc::Ndarray&rdquo; libtorch,cannot-convert-at-tensor-to-nc-ndarray-libtorch,2,0,2,,2019-12-12T06:01:40.862Z,2019-12-12T09:38:02.839Z,True,2019-12-12T09:38:02.839Z,regular,False,False,,,True,False,False,,,118,0,False,dhpollack,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 25469, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 2558, 'primary_group_id': None}]"
63754,Build Libtorch with AMD support,Build Libtorch with AMD support,build-libtorch-with-amd-support,1,0,1,,2019-12-11T16:35:57.283Z,2019-12-11T16:35:57.356Z,True,2019-12-11T16:35:57.356Z,regular,False,False,,,True,False,False,,,103,0,False,yngtodd,11,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 5653, 'primary_group_id': None}]"
59743,How to save torchscript model using cpp?,How to save torchscript model using cpp?,how-to-save-torchscript-model-using-cpp,11,5,11,,2019-11-01T06:17:35.331Z,2019-12-11T05:15:43.993Z,True,2019-12-11T05:15:43.993Z,regular,False,False,,,True,False,False,,,705,3,False,SixerWang,11,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 17246, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 18015, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 21594, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 6225, 'primary_group_id': None}]"
63382,How to use max pool in a Sequential container using C++ API,How to use max pool in a Sequential container using C++ API,how-to-use-max-pool-in-a-sequential-container-using-c-api,7,2,7,,2019-12-08T10:17:01.671Z,2019-12-10T17:21:19.890Z,True,2019-12-10T17:21:19.890Z,regular,False,False,,,True,False,False,,,550,1,False,satrajit-chatterjee,11,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 21622, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 18015, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 6225, 'primary_group_id': None}]"
63572,PyTorch Intermediate Tutorials for Deep Learning Researchers in C++,PyTorch Intermediate Tutorials for Deep Learning Researchers in C++,pytorch-intermediate-tutorials-for-deep-learning-researchers-in-c,1,0,1,,2019-12-10T05:30:19.073Z,2019-12-10T05:30:19.129Z,True,2019-12-10T05:30:19.129Z,regular,False,False,,,True,False,False,,,113,0,False,prabhuomkar,11,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 24114, 'primary_group_id': None}]"
42578,About processing pytorch image segmenation in c++,About processing pytorch image segmenation in c++,about-processing-pytorch-image-segmenation-in-c,4,0,4,,2019-04-15T05:02:49.493Z,2019-12-08T02:26:32.787Z,True,2019-12-08T02:26:32.787Z,regular,False,False,,,True,False,False,,,420,0,False,Erun,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 14691, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 18410, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 6225, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 22428, 'primary_group_id': None}]"
63323,Translate pytorch code to libtorch is ~6x slower,Translate pytorch code to libtorch is ~6x slower,translate-pytorch-code-to-libtorch-is-6x-slower,1,0,1,,2019-12-07T10:57:35.767Z,2019-12-07T10:57:35.815Z,True,2019-12-07T10:57:35.815Z,regular,False,False,,,True,False,False,,,153,0,False,Esmaeil_Farhang,11,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 25072, 'primary_group_id': None}]"
63122,Why GPU memory allocations are associated with the cuda stream?,Why GPU memory allocations are associated with the cuda stream?,why-gpu-memory-allocations-are-associated-with-the-cuda-stream,3,1,3,,2019-12-05T12:02:34.115Z,2019-12-05T16:11:36.964Z,True,2019-12-05T16:11:36.964Z,regular,False,False,,,True,False,False,,,349,3,False,colesbury,11,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 25210, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 211, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 3, 'primary_group_id': None}]"
63032,Np.vstack using torch in libtorch and pytorch,Np.vstack using torch in libtorch and pytorch,np-vstack-using-torch-in-libtorch-and-pytorch,6,4,6,,2019-12-04T15:34:39.446Z,2019-12-04T20:11:16.547Z,True,2019-12-05T06:38:12.401Z,regular,False,False,,,True,False,False,,,788,1,False,Esmaeil_Farhang,11,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 25072, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 211, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 616, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 21569, 'primary_group_id': None}]"
62778,Correct usage of torch::nn::functional::pad and torch::nn::functional::conv1d,Correct usage of torch::nn::functional::pad and torch::nn::functional::conv1d,correct-usage-of-torch-pad-and-torch-conv1d,6,2,6,,2019-12-02T19:42:15.884Z,2019-12-04T16:33:23.295Z,True,2019-12-04T16:33:23.295Z,regular,False,False,,,True,False,False,,,458,4,False,yf225,11,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 25072, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 18015, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 6225, 'primary_group_id': None}]"
44732,Libtorch move Variable from CPU to GPU Excessive CPU usage,Libtorch move Variable from CPU to GPU Excessive CPU usage,libtorch-move-variable-from-cpu-to-gpu-excessive-cpu-usage,3,1,3,https://discuss.pytorch.org/uploads/default/original/2X/8/8620d70a340a69000e293169f4dab6cc7d30907d.png,2019-05-08T14:46:55.135Z,2019-12-04T09:06:01.909Z,True,2019-12-04T09:06:01.909Z,regular,False,False,,,True,False,False,,,295,2,False,dancedpipi,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 18458, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 6225, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 18424, 'primary_group_id': None}]"
62893,Custom dataset using libtorch review request,Custom dataset using libtorch review request,custom-dataset-using-libtorch-review-request,3,1,3,,2019-12-03T15:50:55.283Z,2019-12-03T18:35:27.141Z,True,2019-12-03T18:35:27.141Z,regular,False,False,,,True,False,False,,,379,1,False,yngtodd,11,False,,True,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 5653, 'primary_group_id': None}]"
56306,torch::Tensor from gstreamer,torch::Tensor from gstreamer,torch-tensor-from-gstreamer,3,1,3,,2019-09-19T00:29:02.534Z,2019-12-03T10:16:03.843Z,True,2019-12-03T10:16:03.843Z,regular,False,False,,,True,False,False,,,337,0,False,Kiki_Rizki_Arpiandi,11,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 17350, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 616, 'primary_group_id': None}]"
50502,Libtorch program crashes at startup,Libtorch program crashes at startup,libtorch-program-crashes-at-startup,4,1,4,,2019-07-13T08:10:57.843Z,2019-12-02T19:54:48.741Z,True,2019-12-02T19:54:48.741Z,regular,False,False,,,True,False,False,,,243,0,False,sfwindowtint,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 20575, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 616, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 25071, 'primary_group_id': None}]"
62718,Load torchscript module error!,Load torchscript module error!,load-torchscript-module-error,1,0,1,,2019-12-02T08:06:28.899Z,2019-12-02T08:06:28.953Z,True,2019-12-02T08:09:34.781Z,regular,False,False,,,True,False,False,,,263,0,False,NickKao,11,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 21989, 'primary_group_id': None}]"
62635,How weights and bias are handled in the core and why?,How weights and bias are handled in the core and why?,how-weights-and-bias-are-handled-in-the-core-and-why,2,0,2,,2019-12-01T09:53:58.524Z,2019-12-01T23:40:10.541Z,True,2019-12-01T23:40:10.541Z,regular,False,False,,,True,False,False,,,130,0,False,albanD,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 25012, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 211, 'primary_group_id': None}]"
62091,How to get the minimal subset of libtorch for inferencing in C++?,How to get the minimal subset of libtorch for inferencing in C++?,how-to-get-the-minimal-subset-of-libtorch-for-inferencing-in-c,3,1,3,,2019-11-25T09:25:13.891Z,2019-12-01T17:10:04.352Z,True,2019-12-01T17:11:28.678Z,regular,False,False,,,True,False,False,,,365,3,False,nbubis,11,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 19830, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 211, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 25026, 'primary_group_id': None}]"
52547,Have somre tricks about reduce run time with libtorch?,Have somre tricks about reduce run time with libtorch?,have-somre-tricks-about-reduce-run-time-with-libtorch,2,0,2,,2019-08-05T03:28:40.392Z,2019-11-28T07:40:22.476Z,True,2019-11-28T07:40:22.476Z,regular,False,False,,,True,False,False,,,407,0,False,wizardk,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 19030, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 11431, 'primary_group_id': None}]"
62356,Brew install libtorch,Brew install libtorch,brew-install-libtorch,1,0,1,,2019-11-28T00:35:41.982Z,2019-11-28T00:35:42.050Z,True,2019-11-28T00:35:42.050Z,regular,False,False,,,True,False,False,,,210,2,False,ankane,11,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 24900, 'primary_group_id': None}]"
62299,How to compile libtorch for mobile?,How to compile libtorch for mobile?,how-to-compile-libtorch-for-mobile,1,0,1,,2019-11-27T10:17:55.462Z,2019-11-27T10:17:55.528Z,True,2019-11-27T10:25:08.221Z,regular,False,False,,,True,False,False,,,306,1,False,azymohliad,11,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 24816, 'primary_group_id': None}]"
62167,Why the c++ frontend cost so much memory?,Why the c++ frontend cost so much memory?,why-the-c-frontend-cost-so-much-memory,2,0,2,,2019-11-26T01:47:17.264Z,2019-11-26T15:04:20.015Z,True,2019-11-26T15:04:20.015Z,regular,False,False,,,True,False,False,,,145,0,False,albanD,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 21594, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 211, 'primary_group_id': None}]"
49822,About torchvision for C++ frontend,About torchvision for C++ frontend,about-torchvision-for-c-frontend,10,4,10,,2019-07-05T16:30:49.585Z,2019-11-26T05:45:20.415Z,True,2019-11-26T05:45:20.415Z,regular,False,False,,,True,False,False,,,949,9,False,ShahriarSS,11,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 6934, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 616, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 13651, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 13901, 'primary_group_id': None}]"
60013,CUDA Extension: Illegal memory access was encoutered,CUDA Extension: Illegal memory access was encoutered,cuda-extension-illegal-memory-access-was-encoutered,2,0,2,,2019-11-05T04:04:37.822Z,2019-11-25T05:41:59.645Z,True,2019-11-25T05:41:59.645Z,regular,False,False,,,True,False,False,,,775,0,False,ptrblck,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 1790, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 3534, 'primary_group_id': None}]"
